player_id,name,dob,birth_place,country,position,s1,s2,s3,s4,s5,s6,s7,s8,s9,lat,lon,venus_cycle,sun,moon,mercury,venus,mars,jupiter,saturn,uranus,neptune,pluto,nn
godarer01,Eric Godard,1980-03-07,"Vernon, British Columbia",CA,RW,335,6,12,18,-12,-0.6,833,83.0,1.0,40.0,-27.0,Black_4,PISCES,SCORPIO,PISCES,TAURUS,VIRGO,VIRGO,VIRGO,SCORPIO,SAGITTARIUS,LIBRA,LEO
kloucto01,Tomáš Klouček,1980-03-07,"Prague, Czechoslovakia",CS,D,141,2,8,10,-9,1.2,250,56.0,0.0,40.0,-27.0,Black_4,PISCES,SCORPIO,PISCES,TAURUS,VIRGO,VIRGO,VIRGO,SCORPIO,SAGITTARIUS,LIBRA,LEO
peatst01.,Stephen Peat,1980-03-10,"Prceton, British Columbia",CA,RW,130,8,2,10,-16,0.1,234,41.0,0.0,40.0,-27.0,Black_4,PISCES,SAGITTARIUS,PISCES,TAURUS,VIRGO,VIRGO,VIRGO,SCORPIO,SAGITTARIUS,LIBRA,LEO
murrado01,Douglas Murray,1980-03-12,"Bromma, Sweden",SE,D,518,7,57,64,19,19.2,412,454.0,1.0,40.0,-27.0,Black_4,PISCES,CAPRICORN,PISCES,TAURUS,LEO,VIRGO,VIRGO,SCORPIO,SAGITTARIUS,LIBRA,LEO
berglch01,Christian Berglund,1980-03-12,"Orebro, Sweden",SE,LW,86,11,16,27,-6,2.4,42,122.0,0.0,40.0,-27.0,Black_4,PISCES,CAPRICORN,PISCES,TAURUS,LEO,VIRGO,VIRGO,SCORPIO,SAGITTARIUS,LIBRA,LEO
motzkjo01,Joe Motzko,1980-03-14,"Bemidji, Minnesota",US,RW,25,4,2,6,0,0.6,0,32.0,0.0,40.0,-27.0,Black_4,PISCES,AQUARIUS,PISCES,TAURUS,LEO,VIRGO,VIRGO,SCORPIO,SAGITTARIUS,LIBRA,LEO
jardiry01,Ryan Jardine,1980-03-15,"Ottawa, Ontario",CA,LW,8,0,2,2,0,0.1,2,6.0,0.0,40.0,-27.0,Black_4,PISCES,PISCES,PISCES,TAURUS,LEO,VIRGO,VIRGO,SCORPIO,SAGITTARIUS,LIBRA,LEO
kristja01,Jaroslav Kristek,1980-03-16,"Gottwaldov/Zl, Czechoslovakia",CS,RW,6,0,0,0,-2,-0.2,4,4.0,0.0,40.0,-27.0,Black_4,PISCES,PISCES,PISCES,TAURUS,LEO,VIRGO,VIRGO,SCORPIO,SAGITTARIUS,LIBRA,LEO
vishnvi01,Vitaly Vishnevski,1980-03-18,"Kharkov, USSR",SU,D,552,16,52,68,-27,18.5,494,456.0,0.0,40.0,-27.0,Black_4,PISCES,ARIES,PISCES,TAURUS,LEO,VIRGO,VIRGO,SCORPIO,SAGITTARIUS,LIBRA,LEO
heistba01,Barrett Heisten,1980-03-19,"Anchorage, Alaska",US,LW,10,0,0,0,-4,-0.3,2,7.0,0.0,40.0,-27.0,Black_4,PISCES,TAURUS,PISCES,TAURUS,LEO,VIRGO,VIRGO,SCORPIO,SAGITTARIUS,LIBRA,LEO
bezingo01,Goran Bezina,1980-03-21,"Split, Yugoslavia",YU,D,3,0,0,0,-1,-0.1,2,0.0,0.0,40.0,-27.0,Black_4,ARIES,GEMINI,PISCES,TAURUS,LEO,VIRGO,VIRGO,SCORPIO,SAGITTARIUS,LIBRA,LEO
yabloje01,Jeremy Yablonski,1980-03-21,"Meadow Lake, Saskatchewan",CA,LW,1,0,0,0,-1,-0.1,5,1.0,0.0,40.0,-27.0,Black_4,ARIES,GEMINI,PISCES,TAURUS,LEO,VIRGO,VIRGO,SCORPIO,SAGITTARIUS,LIBRA,LEO
hutchan01,Andrew Hutchinson,1980-03-24,"Evanston, Illinois",US,D,140,12,27,39,-13,5.9,70,162.0,1.0,40.0,-27.0,Black_4,ARIES,CANCER,PISCES,TAURUS,LEO,VIRGO,VIRGO,SCORPIO,SAGITTARIUS,LIBRA,LEO
abidra01.,Ramzi Abid,1980-03-24,"Montreal, Quebec",CA,LW,68,14,16,30,-11,2.8,78,112.0,4.0,40.0,-27.0,Black_4,ARIES,CANCER,PISCES,TAURUS,LEO,VIRGO,VIRGO,SCORPIO,SAGITTARIUS,LIBRA,LEO
barchkr01,Krys Barch,1980-03-26,"Hamilton, Ontario",CA,RW,381,12,23,35,-16,0.2,812,154.0,3.0,40.0,-27.0,Black_4,ARIES,LEO,PISCES,TAURUS,LEO,VIRGO,VIRGO,SCORPIO,SAGITTARIUS,LIBRA,LEO
janikdo01,Doug Janik,1980-03-26,"Agawam, Massachusetts",US,D,190,3,16,19,-19,3.1,154,96.0,0.0,40.0,-27.0,Black_4,ARIES,LEO,PISCES,TAURUS,LEO,VIRGO,VIRGO,SCORPIO,SAGITTARIUS,LIBRA,LEO
pivkoli01,Libor Pivko,1980-03-29,"Novy Jic, Czechoslovakia",CS,LW,1,0,0,0,0,0.0,0,2.0,0.0,40.0,-27.0,Black_4,ARIES,VIRGO,PISCES,TAURUS,LEO,VIRGO,VIRGO,SCORPIO,SAGITTARIUS,LIBRA,LEO
rydermi01,Michael Ryder,1980-03-31,"Bonavista, Newfoundland and Labrador",CA,RW,806,237,247,484,18,57.2,353,1921.0,42.0,40.0,-27.0,Black_4,ARIES,LIBRA,PISCES,TAURUS,LEO,VIRGO,VIRGO,SCORPIO,SAGITTARIUS,LIBRA,LEO
strosga01,Garret Stroshein,1980-04-04,"Edmonton, Alberta",CA,RW,3,0,0,0,-1,-0.1,14,2.0,0.0,40.0,-27.0,Red_3,ARIES,SCORPIO,PISCES,GEMINI,LEO,VIRGO,VIRGO,SCORPIO,SAGITTARIUS,LIBRA,LEO
glumami01,Mike Glumac,1980-04-05,"Niagara Falls, Ontario",CA,RW,40,7,6,13,-8,0.9,38,62.0,0.0,40.0,-27.0,Red_3,ARIES,SAGITTARIUS,PISCES,GEMINI,LEO,VIRGO,VIRGO,SCORPIO,SAGITTARIUS,LIBRA,LEO
walkema01,Matt Walker,1980-04-07,"Beaverlodge, Alberta",CA,D,314,4,26,30,-9,7.7,464,303.0,0.0,40.0,-27.0,Red_3,ARIES,CAPRICORN,PISCES,GEMINI,LEO,VIRGO,VIRGO,SCORPIO,SAGITTARIUS,LIBRA,LEO
ponikal01,Alexei Ponikarovsky,1980-04-09,"Kiev, USSR",SU,LW,678,139,184,323,47,33.2,419,1327.0,16.0,40.0,-27.0,Red_3,ARIES,AQUARIUS,PISCES,GEMINI,LEO,VIRGO,VIRGO,SCORPIO,SAGITTARIUS,LIBRA,LEO
averyse01,Sean Avery,1980-04-10,"Pickerg, Ontario",CA,C,580,90,157,247,16,23.3,1533,1167.0,15.0,40.0,-27.0,Red_3,ARIES,AQUARIUS,PISCES,GEMINI,LEO,VIRGO,VIRGO,SCORPIO,SAGITTARIUS,LIBRA,LEO
duponmi01,Micki DuPont,1980-04-15,"Calgary, Alberta",CA,D,23,1,3,4,-7,0.4,12,38.0,0.0,40.0,-27.0,Red_3,ARIES,TAURUS,ARIES,GEMINI,LEO,VIRGO,VIRGO,SCORPIO,SAGITTARIUS,LIBRA,LEO
regehro01,Robyn Regehr,1980-04-19,"Recife, Brazil",BR,D,1089,36,163,199,30,52.3,972,1112.0,4.0,40.0,-27.0,Red_3,ARIES,GEMINI,ARIES,GEMINI,LEO,VIRGO,VIRGO,SCORPIO,SAGITTARIUS,LIBRA,LEO
walliri01,Rickard Wallin,1980-04-19,"Stockholm, Sweden",SE,C,79,8,11,19,-5,1.0,34,89.0,2.0,40.0,-27.0,Red_3,ARIES,GEMINI,ARIES,GEMINI,LEO,VIRGO,VIRGO,SCORPIO,SAGITTARIUS,LIBRA,LEO
flinnry01,Ryan Flinn,1980-04-20,"Halifax, Nova Scotia",CA,LW,31,1,0,1,0,0.0,84,15.0,0.0,40.0,-27.0,Red_3,TAURUS,CANCER,ARIES,GEMINI,LEO,VIRGO,VIRGO,SCORPIO,SAGITTARIUS,LIBRA,LEO
lecavvi01,Vincent Lecavalier,1980-04-21,"Ile Bizard, Quebec",CA,C,1212,421,528,949,-140,102.4,848,3468.0,63.0,40.0,-27.0,Red_3,TAURUS,CANCER,ARIES,GEMINI,LEO,VIRGO,VIRGO,SCORPIO,SAGITTARIUS,LIBRA,LEO
backmch01,Christian Bäckman,1980-04-28,"Algsas, Sweden",SE,D,302,23,56,79,1,18.2,182,351.0,2.0,40.0,-27.0,Red_3,TAURUS,LIBRA,ARIES,GEMINI,LEO,VIRGO,VIRGO,SCORPIO,SAGITTARIUS,LIBRA,LEO
bironma02,Mathieu Biron,1980-04-29,"Lac-St-Charles, Quebec",CA,D,253,12,32,44,-69,4.9,177,303.0,3.0,40.0,-27.0,Red_3,TAURUS,SCORPIO,ARIES,GEMINI,LEO,VIRGO,VIRGO,SCORPIO,SAGITTARIUS,LIBRA,LEO
nedoran01,Andrej Nedorost,1980-04-30,"Trenc, Czechoslovakia",CS,LW,28,2,3,5,-9,0.0,12,38.0,0.0,40.0,-27.0,Red_3,TAURUS,SCORPIO,ARIES,GEMINI,LEO,VIRGO,VIRGO,SCORPIO,SAGITTARIUS,LIBRA,LEO
davisro01,Rob Davison,1980-05-01,"St. Cathares, Ontario",CA,D,219,3,15,18,-5,4.9,321,145.0,0.0,40.0,-27.0,Red_3,TAURUS,SCORPIO,ARIES,GEMINI,LEO,VIRGO,VIRGO,SCORPIO,SAGITTARIUS,LIBRA,LEO
richabr01,Brad Richards,1980-05-02,"Murray Harbour, Prince Edward Island",CA,C,1126,298,634,932,-66,92.8,251,3451.0,41.0,40.0,-27.0,Red_3,TAURUS,SAGITTARIUS,TAURUS,GEMINI,LEO,VIRGO,VIRGO,SCORPIO,SAGITTARIUS,LIBRA,LEO
beauder01,Eric Beaudoin,1980-05-03,"Ottawa, Ontario",CA,LW,53,3,8,11,-15,0.0,41,52.0,1.0,40.0,-27.0,Red_3,TAURUS,SAGITTARIUS,TAURUS,GEMINI,LEO,VIRGO,VIRGO,SCORPIO,SAGITTARIUS,LIBRA,LEO
raycran01,Andrew Raycroft,1980-05-04,"Belleville, Ontario",CA,G,280,113,114,27,9,38.6,15191,2.89,0.9,40.0,-27.0,Red_3,TAURUS,CAPRICORN,TAURUS,GEMINI,VIRGO,VIRGO,VIRGO,SCORPIO,SAGITTARIUS,LIBRA,LEO
peteran01,Andrew Peters,1980-05-05,"St. Cathares, Ontario",CA,LW,229,4,3,7,-17,-1.2,650,87.0,0.0,40.0,-27.0,Red_3,TAURUS,CAPRICORN,TAURUS,GEMINI,VIRGO,VIRGO,VIRGO,SCORPIO,SAGITTARIUS,LIBRA,LEO
fiddlve01,Vernon Fiddler,1980-05-09,"Edmonton, Alberta",CA,C,877,104,157,261,-18,18.0,558,1157.0,14.0,40.0,-27.0,Red_3,TAURUS,PISCES,TAURUS,GEMINI,VIRGO,VIRGO,VIRGO,SCORPIO,SAGITTARIUS,LIBRA,LEO
afanadm01,Dmitry Afanasenkov,1980-05-12,"Arkhangelsk, USSR",SU,LW,227,27,27,54,-36,2.8,52,281.0,1.0,40.0,-27.0,Red_3,TAURUS,ARIES,TAURUS,GEMINI,VIRGO,VIRGO,VIRGO,SCORPIO,SAGITTARIUS,LIBRA,LEO
koalsma01,Matt Koalska,1980-05-16,"St. Paul, Minnesota",US,C,3,0,0,0,-1,-0.1,2,3.0,0.0,40.0,-27.0,Red_3,TAURUS,GEMINI,TAURUS,CANCER,VIRGO,VIRGO,VIRGO,SCORPIO,SAGITTARIUS,LIBRA,LEO
ryanmi01.,Michael Ryan,1980-05-16,"Boston, Massachusetts",US,C,83,7,8,15,-15,0.0,34,118.0,0.0,40.0,-27.0,Red_3,TAURUS,GEMINI,TAURUS,CANCER,VIRGO,VIRGO,VIRGO,SCORPIO,SAGITTARIUS,LIBRA,LEO
malhoma01,Manny Malhotra,1980-05-18,"Mississauga, Ontario",CA,C,991,116,179,295,-26,20.8,451,1176.0,26.0,40.0,-27.0,Red_3,TAURUS,CANCER,GEMINI,CANCER,VIRGO,VIRGO,VIRGO,SCORPIO,SAGITTARIUS,LIBRA,LEO
eklunbr01,Brian Eklund,1980-05-24,"Bratree, Massachusetts",US,G,1,0,1,0,0,0.0,58,3.09,0.842,40.0,-27.0,Red_3,GEMINI,LIBRA,GEMINI,CANCER,VIRGO,VIRGO,VIRGO,SCORPIO,SAGITTARIUS,LIBRA,LEO
woznian01,Andy Wozniewski,1980-05-25,"Buffalo Grove, Illinois",US,D,79,2,10,12,-4,2.0,81,51.0,0.0,40.0,-27.0,Red_3,GEMINI,LIBRA,GEMINI,CANCER,VIRGO,VIRGO,VIRGO,SCORPIO,SAGITTARIUS,LIBRA,LEO
lessaju01,Junior Lessard,1980-05-26,"St-Joseph-de-Beauce, Quebec",CA,RW/C,27,3,1,4,-5,0.1,23,30.0,0.0,40.0,-27.0,Red_3,GEMINI,LIBRA,GEMINI,CANCER,VIRGO,VIRGO,VIRGO,SCORPIO,SAGITTARIUS,LIBRA,LEO
girarjo01,Jonathan Girard,1980-05-27,"Rawdon, Quebec",CA,D,150,10,34,44,6,7.9,46,213.0,3.0,40.0,-27.0,Red_3,GEMINI,SCORPIO,GEMINI,CANCER,VIRGO,VIRGO,VIRGO,SCORPIO,SAGITTARIUS,LIBRA,LEO
hausead01,Adam Hauser,1980-05-27,"Bovey, Minnesota",US,G,1,0,0,0,0,-0.2,51,7.08,0.75,40.0,-27.0,Red_3,GEMINI,SCORPIO,GEMINI,CANCER,VIRGO,VIRGO,VIRGO,SCORPIO,SAGITTARIUS,LIBRA,LEO
svoboja01,Jaroslav Svoboda,1980-06-01,"Cervenka, Czechoslovakia",CS,LW,134,12,17,29,-5,2.1,62,135.0,3.0,40.0,-27.0,Red_3,GEMINI,CAPRICORN,CANCER,CANCER,VIRGO,VIRGO,VIRGO,SCORPIO,SAGITTARIUS,LIBRA,LEO
weinhma01,Mattias Weinhandl,1980-06-01,"Ljungby, Sweden",SE,RW,182,19,37,56,1,4.6,70,175.0,2.0,40.0,-27.0,Red_3,GEMINI,CAPRICORN,CANCER,CANCER,VIRGO,VIRGO,VIRGO,SCORPIO,SAGITTARIUS,LIBRA,LEO
beaucfr01,François Beauchemin,1980-06-04,"Sorel, Quebec",CA,D,903,76,212,288,14,60.2,490,1506.0,14.0,40.0,-27.0,Red_3,GEMINI,AQUARIUS,CANCER,CANCER,VIRGO,VIRGO,VIRGO,SCORPIO,SAGITTARIUS,LIBRA,LEO
zanongr01,Greg Zanon,1980-06-05,"Burnaby, British Columbia",CA,D,493,12,50,62,-9,18.1,230,333.0,3.0,40.0,-27.0,Red_3,GEMINI,PISCES,CANCER,GEMINI,VIRGO,VIRGO,VIRGO,SCORPIO,SAGITTARIUS,LIBRA,LEO
fishemi01,Mike Fisher,1980-06-05,"Peterborough, Ontario",CA,C,1104,278,311,589,27,61.1,815,2333.0,50.0,40.0,-27.0,Red_3,GEMINI,PISCES,CANCER,GEMINI,VIRGO,VIRGO,VIRGO,SCORPIO,SAGITTARIUS,LIBRA,LEO
rossiky01,Kyle Rossiter,1980-06-09,"Edmonton, Alberta",CA,D,11,0,1,1,-3,0.0,9,1.0,0.0,40.0,-27.0,Red_3,GEMINI,TAURUS,CANCER,GEMINI,VIRGO,VIRGO,VIRGO,SCORPIO,SAGITTARIUS,LIBRA,LEO
niittan01,Antero Niittymäki,1980-06-18,"Turku, Finland",FI,G,234,95,86,31,5,36.1,13113,2.95,0.902,40.0,-27.0,Red_3,GEMINI,VIRGO,CANCER,GEMINI,VIRGO,VIRGO,VIRGO,SCORPIO,SAGITTARIUS,LIBRA,LEO
ellisda01,Dan Ellis,1980-06-19,"Saskatoon, Saskatchewan",CA,G,212,87,79,18,15,30.1,11306,2.79,0.906,40.0,-27.0,Red_3,GEMINI,VIRGO,CANCER,GEMINI,VIRGO,VIRGO,VIRGO,SCORPIO,SAGITTARIUS,LIBRA,LEO
svobope02,Petr Svoboda,1980-06-20,"Jihlava, Czechoslovakia",CS,D,18,1,2,3,-5,0.3,10,17.0,0.0,40.0,-27.0,Red_3,GEMINI,VIRGO,CANCER,GEMINI,VIRGO,VIRGO,VIRGO,SCORPIO,SAGITTARIUS,LIBRA,LEO
bryzgil01,Ilya Bryzgalov,1980-06-22,"Togliatti, USSR",SU,G,465,221,162,54,34,81.3,26550,2.58,0.912,40.0,-27.0,Red_3,CANCER,LIBRA,CANCER,GEMINI,VIRGO,VIRGO,VIRGO,SCORPIO,SAGITTARIUS,LIBRA,LEO
marteto01,Tony Mårtensson,1980-06-23,"Upplands Vasby, Sweden",SE,C,6,1,1,2,-2,0.2,0,4.0,0.0,40.0,-27.0,Red_3,CANCER,SCORPIO,CANCER,GEMINI,VIRGO,VIRGO,VIRGO,SCORPIO,SAGITTARIUS,LIBRA,LEO
erskijo01,John Erskine,1980-06-26,"Kingston, Ontario",CA,D,491,15,39,54,-17,11.7,865,393.0,2.0,40.0,-27.0,Red_3,CANCER,SAGITTARIUS,CANCER,GEMINI,VIRGO,VIRGO,VIRGO,SCORPIO,SAGITTARIUS,LIBRA,LEO
ryanpr01.,Prestin Ryan,1980-06-29,"Arcola, Saskatchewan",CA,D,1,0,0,0,-1,-0.1,2,0.0,0.0,40.0,-27.0,Red_3,CANCER,CAPRICORN,CANCER,GEMINI,VIRGO,VIRGO,VIRGO,SCORPIO,SAGITTARIUS,LIBRA,LEO
miettan01,Antti Miettinen,1980-07-03,"Hameenlna, Finland",FI,RW,539,97,133,230,-24,21.0,234,1014.0,19.0,40.0,-27.0,Red_3,CANCER,PISCES,CANCER,GEMINI,VIRGO,VIRGO,VIRGO,SCORPIO,SAGITTARIUS,LIBRA,LEO
huntetr01,Trent Hunter,1980-07-05,"Red Deer, Alberta",CA,RW,497,101,135,236,-5,21.9,209,1211.0,17.0,40.0,-27.0,Red_3,CANCER,ARIES,CANCER,GEMINI,VIRGO,VIRGO,VIRGO,SCORPIO,SAGITTARIUS,LIBRA,LEO
millery01,Ryan Miller,1980-07-17,"East Lansg, Michigan",US,G,796,391,289,88,44,151.7,46144,2.64,0.914,40.0,-27.0,Red_3,CANCER,VIRGO,CANCER,GEMINI,LIBRA,VIRGO,VIRGO,SCORPIO,SAGITTARIUS,LIBRA,LEO
tanabda01,David Tanabe,1980-07-19,"White Bear Lake, Minnesota",US,D,449,30,84,114,-47,21.4,245,661.0,4.0,40.0,-27.0,Red_3,CANCER,LIBRA,CANCER,GEMINI,LIBRA,VIRGO,VIRGO,SCORPIO,SAGITTARIUS,LIBRA,LEO
arsende01,Dean Arsene,1980-07-20,"Abbotsford, British Columbia",CA,D,13,0,0,0,-3,-0.1,41,4.0,0.0,40.0,-27.0,Red_3,CANCER,SCORPIO,CANCER,GEMINI,LIBRA,VIRGO,VIRGO,SCORPIO,SAGITTARIUS,LIBRA,LEO
kalindm01,Dmitri Kalinin,1980-07-22,"Chelyabsk, USSR",SU,D,539,36,126,162,2,32.0,321,619.0,4.0,40.0,-27.0,Red_3,CANCER,SCORPIO,CANCER,GEMINI,LIBRA,VIRGO,VIRGO,SCORPIO,SAGITTARIUS,LIBRA,LEO
jillsje01,Jeff Jillson,1980-07-24,"North Smithfield, Rhode Island",US,D,140,9,32,41,-9,6.7,96,185.0,3.0,40.0,-27.0,Red_3,LEO,SAGITTARIUS,CANCER,GEMINI,LIBRA,VIRGO,VIRGO,SCORPIO,SAGITTARIUS,LIBRA,LEO
printda01,David Printz,1980-07-24,"Stockholm, Sweden",SE,D,13,0,0,0,-3,-0.1,4,1.0,0.0,40.0,-27.0,Red_3,LEO,SAGITTARIUS,CANCER,GEMINI,LIBRA,VIRGO,VIRGO,SCORPIO,SAGITTARIUS,LIBRA,LEO
fischji01,Jiří Fischer,1980-07-31,"Horovice, Czechoslovakia",CS,D,305,11,49,60,29,14.2,295,378.0,2.0,40.0,-27.0,Red_3,LEO,PISCES,CANCER,GEMINI,LIBRA,VIRGO,VIRGO,SCORPIO,SAGITTARIUS,LIBRA,LEO
leopojo01,Jordan Leopold,1980-08-03,"Golden Valley, Minnesota",US,D,695,67,147,214,-37,43.5,293,942.0,8.0,40.0,-27.0,Red_3,LEO,TAURUS,CANCER,GEMINI,LIBRA,VIRGO,VIRGO,SCORPIO,SAGITTARIUS,LIBRA,LEO
mooredo01,Dominic Moore,1980-08-03,"Thornhill, Ontario",CA,C,897,106,176,282,-23,19.2,487,1363.0,14.0,40.0,-27.0,Red_3,LEO,TAURUS,CANCER,GEMINI,LIBRA,VIRGO,VIRGO,SCORPIO,SAGITTARIUS,LIBRA,LEO
bellma01.,Mark Bell,1980-08-05,"St. Pauls, Ontario",CA,C,450,87,95,182,-45,15.5,602,848.0,5.0,40.0,-27.0,Red_3,LEO,GEMINI,CANCER,GEMINI,LIBRA,VIRGO,VIRGO,SCORPIO,SAGITTARIUS,LIBRA,LEO
macinst01,Steve MacIntyre,1980-08-08,"Brock, Saskatchewan",CA,LW,91,2,2,4,-6,-0.2,175,15.0,1.0,40.0,-27.0,Red_3,LEO,CANCER,CANCER,CANCER,LIBRA,VIRGO,VIRGO,SCORPIO,SAGITTARIUS,LIBRA,LEO
hordida01,Darcy Hordichuk,1980-08-10,"Kamsack, Saskatchewan",CA,LW,542,20,21,41,-25,0.0,1140,246.0,3.0,40.0,-27.0,Red_3,LEO,LEO,LEO,CANCER,LIBRA,VIRGO,VIRGO,SCORPIO,SAGITTARIUS,LIBRA,LEO
willija01,Jason Williams,1980-08-11,"London, Ontario",CA,C,455,94,133,227,-2,22.3,157,801.0,16.0,40.0,-27.0,Red_3,LEO,LEO,LEO,CANCER,LIBRA,VIRGO,VIRGO,SCORPIO,SAGITTARIUS,LIBRA,LEO
heminco01,Colin Hemingway,1980-08-12,"Surrey, British Columbia",CA,RW,3,0,0,0,-2,-0.1,0,2.0,0.0,40.0,-27.0,Red_3,LEO,VIRGO,LEO,CANCER,LIBRA,VIRGO,VIRGO,SCORPIO,SAGITTARIUS,LIBRA,LEO
hallad01.,Adam Hall,1980-08-14,"Kalamazoo, Michigan",US,RW,682,69,87,156,-76,5.3,282,978.0,10.0,40.0,-27.0,Red_3,LEO,LIBRA,LEO,CANCER,LIBRA,VIRGO,VIRGO,SCORPIO,SAGITTARIUS,LIBRA,LEO
legwada01,David Legwand,1980-08-17,"Detroit, Michigan",US,C,1136,228,390,618,7,59.8,551,2116.0,43.0,40.0,-27.0,Red_3,LEO,SCORPIO,LEO,CANCER,LIBRA,VIRGO,VIRGO,SCORPIO,SAGITTARIUS,LIBRA,LEO
vaanaos01,Ossi Väänänen,1980-08-18,"Vantaa, Finland",FI,D,479,13,55,68,26,17.7,482,290.0,4.0,40.0,-27.0,Red_3,LEO,SCORPIO,LEO,CANCER,LIBRA,VIRGO,VIRGO,SCORPIO,SAGITTARIUS,LIBRA,LEO
allenbr01,Bryan Allen,1980-08-21,"Kingston, Ontario",CA,D,721,29,107,136,26,31.0,839,692.0,5.0,40.0,-27.0,Red_3,LEO,SAGITTARIUS,LEO,CANCER,LIBRA,VIRGO,VIRGO,SCORPIO,SAGITTARIUS,LIBRA,LEO
stjacbr01,Bruno St. Jacques,1980-08-22,"Montreal, Quebec",CA,D,67,3,7,10,-6,2.1,47,41.0,0.0,40.0,-27.0,Red_3,LEO,CAPRICORN,LEO,CANCER,LIBRA,VIRGO,VIRGO,SCORPIO,SAGITTARIUS,LIBRA,LEO
brennki01,Kip Brennan,1980-08-27,"Kingston, Ontario",CA,LW,61,1,1,2,-2,-0.2,222,19.0,0.0,40.0,-27.0,White_2,VIRGO,PISCES,VIRGO,CANCER,LIBRA,VIRGO,VIRGO,SCORPIO,SAGITTARIUS,LIBRA,LEO
frogrjo01,Jonas Frögren,1980-08-28,"Falun, Sweden",SE,D,41,1,6,7,0,1.1,28,12.0,0.0,40.0,-27.0,White_2,VIRGO,ARIES,VIRGO,CANCER,LIBRA,VIRGO,VIRGO,SCORPIO,SAGITTARIUS,LIBRA,LEO
stuarmi01,Mike Stuart,1980-08-31,"Rochester, Minnesota",US,D,3,0,0,0,0,0.0,0,1.0,0.0,40.0,-27.0,White_2,VIRGO,TAURUS,VIRGO,CANCER,SCORPIO,VIRGO,VIRGO,SCORPIO,SAGITTARIUS,LIBRA,LEO
sabouda01,Dany Sabourin,1980-09-02,"Val-d'Or, Quebec",CA,G,57,18,25,4,2,6.7,2901,2.88,0.898,40.0,-27.0,White_2,VIRGO,GEMINI,VIRGO,CANCER,SCORPIO,VIRGO,VIRGO,SCORPIO,SAGITTARIUS,LIBRA,LEO
vasicjo01,Josef Vašíček,1980-09-12,"Havlickuv Brod, Czechoslovakia",CS,C,460,77,106,183,-38,15.9,311,712.0,11.0,40.0,-27.0,White_2,VIRGO,LIBRA,LIBRA,LEO,SCORPIO,VIRGO,VIRGO,SCORPIO,SAGITTARIUS,LIBRA,LEO
ulmerla01,Layne Ulmer,1980-09-14,"North Battleford, Saskatchewan",CA,C,1,0,0,0,-1,-0.1,0,1.0,0.0,40.0,-27.0,White_2,VIRGO,SCORPIO,LIBRA,LEO,SCORPIO,VIRGO,VIRGO,SCORPIO,SAGITTARIUS,LIBRA,LEO
stefapa01,Patrik Štefan,1980-09-16,"Pribram, Czechoslovakia",CS,C,455,64,124,188,-36,13.7,158,605.0,9.0,40.0,-27.0,White_2,VIRGO,SAGITTARIUS,LIBRA,LEO,SCORPIO,VIRGO,VIRGO,SCORPIO,SAGITTARIUS,LIBRA,LEO
keefesh01,Sheldon Keefe,1980-09-17,"Brampton, Ontario",CA,RW,125,12,12,24,-25,0.9,78,135.0,1.0,40.0,-27.0,White_2,VIRGO,SAGITTARIUS,LIBRA,LEO,SCORPIO,VIRGO,VIRGO,SCORPIO,SAGITTARIUS,LIBRA,LEO
orpikbr01,Brooks Orpik,1980-09-26,"San Francisco, California",US,D,1035,18,176,194,79,43.8,972,768.0,1.0,40.0,-27.0,White_2,LIBRA,TAURUS,LIBRA,LEO,SCORPIO,VIRGO,LIBRA,SCORPIO,SAGITTARIUS,LIBRA,LEO
sedinda01,Daniel Sedin,1980-09-26,"Örnsköldsvik, Sweden",SE,LW,1306,393,648,1041,147,123.1,546,3474.0,86.0,40.0,-27.0,White_2,LIBRA,TAURUS,LIBRA,LEO,SCORPIO,VIRGO,LIBRA,SCORPIO,SAGITTARIUS,LIBRA,LEO
sedinhe01,Henrik Sedin,1980-09-26,"Örnsköldsvik, Sweden",SE,C,1330,240,830,1070,165,108.6,680,1856.0,38.0,40.0,-27.0,White_2,LIBRA,TAURUS,LIBRA,LEO,SCORPIO,VIRGO,LIBRA,SCORPIO,SAGITTARIUS,LIBRA,LEO
brooksh01,Sheldon Brookbank,1980-10-03,"Lanigan, Saskatchewan",CA,D,351,7,37,44,17,11.5,473,282.0,2.0,40.0,-27.0,White_2,LIBRA,LEO,SCORPIO,LEO,SCORPIO,VIRGO,LIBRA,SCORPIO,SAGITTARIUS,LIBRA,LEO
mezeibr01,Branislav Mezei,1980-10-08,"Nitra, Czechoslovakia",CS,D,240,5,19,24,-14,5.5,311,144.0,1.0,40.0,-27.0,White_2,LIBRA,LIBRA,SCORPIO,VIRGO,SCORPIO,VIRGO,LIBRA,SCORPIO,SAGITTARIUS,LIBRA,LEO
zettehe01,Henrik Zetterberg,1980-10-09,"Njurunda, Sweden",SE,C,1082,337,623,960,160,109.3,401,3455.0,64.0,40.0,-27.0,White_2,LIBRA,LIBRA,SCORPIO,VIRGO,SCORPIO,VIRGO,LIBRA,SCORPIO,SAGITTARIUS,LIBRA,LEO
